countryA,labelA,isoA,geonameA,place,countryB,labelB,isoB,geonameB
http://www.wikidata.org/entity/Q7318,Nazi Germany,,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q4470663,Ukrainian national government (1941),,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q457167,West Ukrainian People's Republic,,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q874,Turkmenistan,TM,1218197,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q813,Kyrgyzstan,KG,1527747,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q964024,Moldavian Democratic Republic,,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q399,Armenia,AM,174982,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q863,Tajikistan,TJ,1220409,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q874954,Principality of Theodoro,,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q79965,Golden Horde,,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411
http://www.wikidata.org/entity/Q37,Lithuania,LT,597427,,http://www.wikidata.org/entity/Q152115,Duchy of Warsaw,,
http://www.wikidata.org/entity/Q36,Poland,PL,798544,,http://www.wikidata.org/entity/Q152115,Duchy of Warsaw,,
http://www.wikidata.org/entity/Q213,Czech Republic,CZ,3077311,,http://www.wikidata.org/entity/Q152750,Protectorate of Bohemia and Moravia,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q153015,Kingdom of Saxony,,
http://www.wikidata.org/entity/Q156020,State of the Teutonic Order,,,,http://www.wikidata.org/entity/Q153091,Duchy of Prussia,,
http://www.wikidata.org/entity/Q27306,Kingdom of Prussia,,,,http://www.wikidata.org/entity/Q153091,Duchy of Prussia,,
http://www.wikidata.org/entity/Q36,Poland,PL,798544,,http://www.wikidata.org/entity/Q153091,Duchy of Prussia,,
http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina,BA,3277605,,http://www.wikidata.org/entity/Q153128,Independent State of Croatia,,
http://www.wikidata.org/entity/Q224,Croatia,HR,3202326,,http://www.wikidata.org/entity/Q153128,Independent State of Croatia,,
http://www.wikidata.org/entity/Q403,Serbia,RS,6290252,,http://www.wikidata.org/entity/Q153128,Independent State of Croatia,,
http://www.wikidata.org/entity/Q1508143,Ukrainian State,,,,http://www.wikidata.org/entity/Q153136,Habsburg monarchy,,
http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411,,http://www.wikidata.org/entity/Q153136,Habsburg monarchy,,
http://www.wikidata.org/entity/Q28513,Austria–Hungary,,,,http://www.wikidata.org/entity/Q153136,Habsburg monarchy,,
http://www.wikidata.org/entity/Q38,Italy,IT,3175395,,http://www.wikidata.org/entity/Q153136,Habsburg monarchy,,
http://www.wikidata.org/entity/Q215,Slovenia,SI,3190538,,http://www.wikidata.org/entity/Q153136,Habsburg monarchy,,
http://www.wikidata.org/entity/Q36,Poland,PL,798544,,http://www.wikidata.org/entity/Q153136,Habsburg monarchy,,
http://www.wikidata.org/entity/Q218,Romania,RO,798549,,http://www.wikidata.org/entity/Q153136,Habsburg monarchy,,
http://www.wikidata.org/entity/Q224,Croatia,HR,3202326,,http://www.wikidata.org/entity/Q153136,Habsburg monarchy,,
http://www.wikidata.org/entity/Q214,Slovakia,SK,3057568,,http://www.wikidata.org/entity/Q153136,Habsburg monarchy,,
http://www.wikidata.org/entity/Q28,Hungary,HU,719819,,http://www.wikidata.org/entity/Q153136,Habsburg monarchy,,
http://www.wikidata.org/entity/Q212,Ukraine,UA,690791,,http://www.wikidata.org/entity/Q153136,Habsburg monarchy,,
http://www.wikidata.org/entity/Q213,Czech Republic,CZ,3077311,,http://www.wikidata.org/entity/Q153136,Habsburg monarchy,,
http://www.wikidata.org/entity/Q42585,Kingdom of Bohemia,,,,http://www.wikidata.org/entity/Q153136,Habsburg monarchy,,
http://www.wikidata.org/entity/Q403,Serbia,RS,6290252,,http://www.wikidata.org/entity/Q153136,Habsburg monarchy,,
http://www.wikidata.org/entity/Q40,Austria,AT,2782113,,http://www.wikidata.org/entity/Q153136,Habsburg monarchy,,
http://www.wikidata.org/entity/Q172579,Kingdom of Italy,,,,http://www.wikidata.org/entity/Q153529,Duchy of Milan,,
http://www.wikidata.org/entity/Q209857,Kingdom of Lombardy–Venetia,,,,http://www.wikidata.org/entity/Q153529,Duchy of Milan,,
http://www.wikidata.org/entity/Q2577303,Kingdom of Sardinia,,,,http://www.wikidata.org/entity/Q153529,Duchy of Milan,,
http://www.wikidata.org/entity/Q38,Italy,IT,3175395,,http://www.wikidata.org/entity/Q153529,Duchy of Milan,,
http://www.wikidata.org/entity/Q223936,Kingdom of Italy,,,,http://www.wikidata.org/entity/Q153529,Duchy of Milan,,
http://www.wikidata.org/entity/Q426025,Duchy of Savoy,,,,http://www.wikidata.org/entity/Q153529,Duchy of Milan,,
http://www.wikidata.org/entity/Q3932080,Kingdom of Sardinia and Corsica,,,,http://www.wikidata.org/entity/Q153529,Duchy of Milan,,
http://www.wikidata.org/entity/Q1030,Namibia,NA,3355338,,http://www.wikidata.org/entity/Q153665,German South-West Africa,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q153943,Kingdom of Westphalia,,
http://www.wikidata.org/entity/Q1037,Rwanda,RW,49518,,http://www.wikidata.org/entity/Q153963,German East Africa,,
http://www.wikidata.org/entity/Q924,Tanzania,TZ,149590,,http://www.wikidata.org/entity/Q153963,German East Africa,,
http://www.wikidata.org/entity/Q1206012,German Reich,,,,http://www.wikidata.org/entity/Q154195,Kingdom of Bavaria,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q154195,Kingdom of Bavaria,,
http://www.wikidata.org/entity/Q12548,Holy Roman Empire,,,,http://www.wikidata.org/entity/Q154195,Kingdom of Bavaria,,
http://www.wikidata.org/entity/Q43287,German Empire,,,,http://www.wikidata.org/entity/Q154195,Kingdom of Bavaria,,
http://www.wikidata.org/entity/Q7318,Nazi Germany,,,,http://www.wikidata.org/entity/Q154195,Kingdom of Bavaria,,
http://www.wikidata.org/entity/Q40,Austria,AT,2782113,,http://www.wikidata.org/entity/Q154195,Kingdom of Bavaria,,
http://www.wikidata.org/entity/Q41304,Weimar Republic,,,,http://www.wikidata.org/entity/Q154195,Kingdom of Bavaria,,
http://www.wikidata.org/entity/Q214,Slovakia,SK,3057568,,http://www.wikidata.org/entity/Q154401,Slovak Republic,,
http://www.wikidata.org/entity/Q230,Georgia,GE,614540,,http://www.wikidata.org/entity/Q154667,Kingdom of Georgia,,
http://www.wikidata.org/entity/Q38,Italy,IT,3175395,,http://www.wikidata.org/entity/Q154849,Grand Duchy of Tuscany,,
http://www.wikidata.org/entity/Q200464,Portuguese Empire,,,,http://www.wikidata.org/entity/Q155,Brazil,BR,3469034
http://www.wikidata.org/entity/Q17,Japan,JP,1861060,,http://www.wikidata.org/entity/Q155,Brazil,BR,3469034
http://www.wikidata.org/entity/Q221357,Dutch Brazil,,,,http://www.wikidata.org/entity/Q155,Brazil,BR,3469034
http://www.wikidata.org/entity/Q29,Spain,ES,2510769,,http://www.wikidata.org/entity/Q155,Brazil,BR,3469034
http://www.wikidata.org/entity/Q884,South Korea,KR,1835841,,http://www.wikidata.org/entity/Q155,Brazil,BR,3469034
http://www.wikidata.org/entity/Q869,Thailand,TH,1605651,,http://www.wikidata.org/entity/Q155,Brazil,BR,3469034
http://www.wikidata.org/entity/Q408,Australia,AU,2077456,,http://www.wikidata.org/entity/Q155,Brazil,BR,3469034
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q15535871,Uzbek Khanate,,
http://www.wikidata.org/entity/Q29,Spain,ES,2510769,,http://www.wikidata.org/entity/Q15581,Principality of Catalonia,,
http://www.wikidata.org/entity/Q153091,Duchy of Prussia,,,,http://www.wikidata.org/entity/Q156020,State of the Teutonic Order,,
http://www.wikidata.org/entity/Q27306,Kingdom of Prussia,,,,http://www.wikidata.org/entity/Q156020,State of the Teutonic Order,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q156199,Electorate of Saxony,,
http://www.wikidata.org/entity/Q30,United States,US,6252001,,http://www.wikidata.org/entity/Q156418,Kingdom of Hawaiʻi,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q157013,Hohenzollern-Sigmaringen,,
http://www.wikidata.org/entity/Q843,Pakistan,PK,1168579,,http://www.wikidata.org/entity/Q157734,Muscat and Oman,,
http://www.wikidata.org/entity/Q843,Pakistan,PK,1168579,,http://www.wikidata.org/entity/Q157734,Muscat and Oman,,
http://www.wikidata.org/entity/Q924,Tanzania,TZ,149590,,http://www.wikidata.org/entity/Q157904,Sultanate of Zanzibar,,
http://www.wikidata.org/entity/Q31,Belgium,BE,2802361,,http://www.wikidata.org/entity/Q15864,United Kingdom of the Netherlands,,
http://www.wikidata.org/entity/Q55,Netherlands,,2750405,,http://www.wikidata.org/entity/Q15864,United Kingdom of the Netherlands,,
http://www.wikidata.org/entity/Q186537,Khanate of Qazan,,,,http://www.wikidata.org/entity/Q159,Russia,RU,2017370
http://www.wikidata.org/entity/Q186096,Tsardom of Russia,,,,http://www.wikidata.org/entity/Q159,Russia,RU,2017370
http://www.wikidata.org/entity/Q139319,Russian Republic,,,,http://www.wikidata.org/entity/Q159,Russia,RU,2017370
http://www.wikidata.org/entity/Q170770,Grand Principality of Moscow,,,,http://www.wikidata.org/entity/Q159,Russia,RU,2017370
http://www.wikidata.org/entity/Q1206012,German Reich,,,,http://www.wikidata.org/entity/Q159,Russia,RU,2017370
http://www.wikidata.org/entity/Q17,Japan,JP,1861060,,http://www.wikidata.org/entity/Q159,Russia,RU,2017370
http://www.wikidata.org/entity/Q185488,Volga Bulgaria,,,,http://www.wikidata.org/entity/Q159,Russia,RU,2017370
http://www.wikidata.org/entity/Q117,Ghana,GH,2300660,,http://www.wikidata.org/entity/Q159,Russia,RU,2017370
http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411,,http://www.wikidata.org/entity/Q159,Russia,RU,2017370
http://www.wikidata.org/entity/Q34266,Russian Empire,,,,http://www.wikidata.org/entity/Q159,Russia,RU,2017370
http://www.wikidata.org/entity/Q2305208,Russian Socialist Federative Soviet Republic,,,,http://www.wikidata.org/entity/Q159,Russia,RU,2017370
http://www.wikidata.org/entity/Q232,Kazakhstan,KZ,1522867,,http://www.wikidata.org/entity/Q159,Russia,RU,2017370
http://www.wikidata.org/entity/Q33,Finland,FI,660013,,http://www.wikidata.org/entity/Q159,Russia,RU,2017370
http://www.wikidata.org/entity/Q212,Ukraine,UA,690791,,http://www.wikidata.org/entity/Q159,Russia,RU,2017370
http://www.wikidata.org/entity/Q27306,Kingdom of Prussia,,,,http://www.wikidata.org/entity/Q159,Russia,RU,2017370
http://www.wikidata.org/entity/Q227,Azerbaijan,AZ,587116,,http://www.wikidata.org/entity/Q159,Russia,RU,2017370
http://www.wikidata.org/entity/Q79965,Golden Horde,,,,http://www.wikidata.org/entity/Q159,Russia,RU,2017370
http://www.wikidata.org/entity/Q874954,Principality of Theodoro,,,,http://www.wikidata.org/entity/Q159,Russia,RU,2017370
http://www.wikidata.org/entity/Q38872,Prussia,,,,http://www.wikidata.org/entity/Q159,Russia,RU,2017370
http://www.wikidata.org/entity/Q863,Tajikistan,TJ,1220409,,http://www.wikidata.org/entity/Q15956918,Qunduz Khanate,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q159631,Kingdom of Württemberg,,
http://www.wikidata.org/entity/Q1206012,German Reich,,,,http://www.wikidata.org/entity/Q159631,Kingdom of Württemberg,,
http://www.wikidata.org/entity/Q30,United States,US,6252001,,http://www.wikidata.org/entity/Q16,Canada,CA,6251999
http://www.wikidata.org/entity/Q948,Tunisia,TN,2464461,,http://www.wikidata.org/entity/Q160307,Fatimid Caliphate,,
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q160440,Crimean Khanate,,
http://www.wikidata.org/entity/Q212,Ukraine,UA,690791,,http://www.wikidata.org/entity/Q160440,Crimean Khanate,,
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q1606043,Siberian Republic,,
http://www.wikidata.org/entity/Q403,Serbia,RS,6290252,,http://www.wikidata.org/entity/Q16086793,Revolutionary Serbia,,
http://www.wikidata.org/entity/Q174193,United Kingdom of Great Britain and Ireland,,,,http://www.wikidata.org/entity/Q161885,Kingdom of Great Britain,,
http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167,,http://www.wikidata.org/entity/Q161885,Kingdom of Great Britain,,
http://www.wikidata.org/entity/Q227,Azerbaijan,AZ,587116,,http://www.wikidata.org/entity/Q1636212,Karabakh Khanate,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q164079,Kingdom of Hanover,,
http://www.wikidata.org/entity/Q27306,Kingdom of Prussia,,,,http://www.wikidata.org/entity/Q164079,Kingdom of Hanover,,
http://www.wikidata.org/entity/Q28,Hungary,HU,719819,,http://www.wikidata.org/entity/Q16410,Hungarian People's Republic,,
http://www.wikidata.org/entity/Q142,France,FR,3017382,,http://www.wikidata.org/entity/Q165154,Kingdom of Sardinia,,
http://www.wikidata.org/entity/Q38,Italy,IT,3175395,,http://www.wikidata.org/entity/Q165154,Kingdom of Sardinia,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q16550783,Duchy of Anhalt,,
http://www.wikidata.org/entity/Q1041,Senegal,SN,2245662,,http://www.wikidata.org/entity/Q16674373,République du Djéguéme,,
http://www.wikidata.org/entity/Q212,Ukraine,UA,690791,,http://www.wikidata.org/entity/Q16692637,Russian republic,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q16957,German Democratic Republic,DD,8354410
http://www.wikidata.org/entity/Q1206012,German Reich,,,,http://www.wikidata.org/entity/Q16957,German Democratic Republic,DD,8354410
http://www.wikidata.org/entity/Q109252949,Duchy of Mecklenburg,,,,http://www.wikidata.org/entity/Q16957,German Democratic Republic,DD,8354410
http://www.wikidata.org/entity/Q155,Brazil,BR,3469034,,http://www.wikidata.org/entity/Q17,Japan,JP,1861060
http://www.wikidata.org/entity/Q205662,Tokugawa shogunate,,,,http://www.wikidata.org/entity/Q17,Japan,JP,1861060
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q17,Japan,JP,1861060
http://www.wikidata.org/entity/Q869,Thailand,TH,1605651,,http://www.wikidata.org/entity/Q17,Japan,JP,1861060
http://www.wikidata.org/entity/Q884,South Korea,KR,1835841,,http://www.wikidata.org/entity/Q17,Japan,JP,1861060
http://www.wikidata.org/entity/Q408,Australia,AU,2077456,,http://www.wikidata.org/entity/Q17,Japan,JP,1861060
http://www.wikidata.org/entity/Q55,Netherlands,,2750405,,http://www.wikidata.org/entity/Q170072,Dutch Republic,,
http://www.wikidata.org/entity/Q172579,Kingdom of Italy,,,,http://www.wikidata.org/entity/Q170174,Papal States,,
http://www.wikidata.org/entity/Q38,Italy,IT,3175395,,http://www.wikidata.org/entity/Q170174,Papal States,,
http://www.wikidata.org/entity/Q227,Azerbaijan,AZ,587116,,http://www.wikidata.org/entity/Q1703449,Shaki Khanate,,
http://www.wikidata.org/entity/Q219060,Palestine,PS,6254930,,http://www.wikidata.org/entity/Q170468,United Arab Republic,,
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q170770,Grand Principality of Moscow,,
http://www.wikidata.org/entity/Q186096,Tsardom of Russia,,,,http://www.wikidata.org/entity/Q170770,Grand Principality of Moscow,,
http://www.wikidata.org/entity/Q34266,Russian Empire,,,,http://www.wikidata.org/entity/Q170770,Grand Principality of Moscow,,
http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411,,http://www.wikidata.org/entity/Q171150,Kingdom of Hungary,,
http://www.wikidata.org/entity/Q214,Slovakia,SK,3057568,,http://www.wikidata.org/entity/Q171150,Kingdom of Hungary,,
http://www.wikidata.org/entity/Q218,Romania,RO,798549,,http://www.wikidata.org/entity/Q171150,Kingdom of Hungary,,
http://www.wikidata.org/entity/Q28,Hungary,HU,719819,,http://www.wikidata.org/entity/Q171150,Kingdom of Hungary,,
http://www.wikidata.org/entity/Q212,Ukraine,UA,690791,,http://www.wikidata.org/entity/Q171150,Kingdom of Hungary,,
http://www.wikidata.org/entity/Q224,Croatia,HR,3202326,,http://www.wikidata.org/entity/Q171150,Kingdom of Hungary,,
http://www.wikidata.org/entity/Q403,Serbia,RS,6290252,,http://www.wikidata.org/entity/Q171150,Kingdom of Hungary,,
http://www.wikidata.org/entity/Q212,Ukraine,UA,690791,,http://www.wikidata.org/entity/Q171348,Crown of the Kingdom of Poland,,
http://www.wikidata.org/entity/Q199688,Almohad Caliphate,,,,http://www.wikidata.org/entity/Q171740,Caliphate of Córdoba,,
http://www.wikidata.org/entity/Q104192511,Taifa of Valencia (second period),,,,http://www.wikidata.org/entity/Q171740,Caliphate of Córdoba,,
http://www.wikidata.org/entity/Q104192518,Taifa of Valencia (third period),,,,http://www.wikidata.org/entity/Q171740,Caliphate of Córdoba,,
http://www.wikidata.org/entity/Q13534654,Taifa of Toledo,,,,http://www.wikidata.org/entity/Q171740,Caliphate of Córdoba,,
http://www.wikidata.org/entity/Q1337854,Emirate of Córdoba,,,,http://www.wikidata.org/entity/Q171740,Caliphate of Córdoba,,
http://www.wikidata.org/entity/Q29,Spain,ES,2510769,,http://www.wikidata.org/entity/Q171740,Caliphate of Córdoba,,
http://www.wikidata.org/entity/Q2671329,Taifa of Calatayud,,,,http://www.wikidata.org/entity/Q171740,Caliphate of Córdoba,,
http://www.wikidata.org/entity/Q33061,Taifa of Zaragoza,,,,http://www.wikidata.org/entity/Q171740,Caliphate of Córdoba,,
http://www.wikidata.org/entity/Q276841,Taifa of Badajoz,,,,http://www.wikidata.org/entity/Q171740,Caliphate of Córdoba,,
http://www.wikidata.org/entity/Q2235609,Taifa of Huesca,,,,http://www.wikidata.org/entity/Q171740,Caliphate of Córdoba,,
http://www.wikidata.org/entity/Q8575586,Umayyad Caliphate,,,,http://www.wikidata.org/entity/Q171740,Caliphate of Córdoba,,
http://www.wikidata.org/entity/Q75613,Almoravid dynasty,,,,http://www.wikidata.org/entity/Q171740,Caliphate of Córdoba,,
http://www.wikidata.org/entity/Q676811,Taifa of Valencia,,,,http://www.wikidata.org/entity/Q171740,Caliphate of Córdoba,,
http://www.wikidata.org/entity/Q207272,Second Polish Republic,,,,http://www.wikidata.org/entity/Q172107,Polish–Lithuanian Commonwealth,,
http://www.wikidata.org/entity/Q184,Belarus,BY,630336,,http://www.wikidata.org/entity/Q172107,Polish–Lithuanian Commonwealth,,
http://www.wikidata.org/entity/Q131964,Austrian Empire,,,,http://www.wikidata.org/entity/Q172107,Polish–Lithuanian Commonwealth,,
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q172107,Polish–Lithuanian Commonwealth,,
http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411,,http://www.wikidata.org/entity/Q172107,Polish–Lithuanian Commonwealth,,
http://www.wikidata.org/entity/Q28513,Austria–Hungary,,,,http://www.wikidata.org/entity/Q172107,Polish–Lithuanian Commonwealth,,
http://www.wikidata.org/entity/Q212,Ukraine,UA,690791,,http://www.wikidata.org/entity/Q172107,Polish–Lithuanian Commonwealth,,
http://www.wikidata.org/entity/Q36,Poland,PL,798544,,http://www.wikidata.org/entity/Q172107,Polish–Lithuanian Commonwealth,,
http://www.wikidata.org/entity/Q243610,Ukrainian People's Republic,,,,http://www.wikidata.org/entity/Q172107,Polish–Lithuanian Commonwealth,,
http://www.wikidata.org/entity/Q4470663,Ukrainian national government (1941),,,,http://www.wikidata.org/entity/Q172107,Polish–Lithuanian Commonwealth,,
http://www.wikidata.org/entity/Q457167,West Ukrainian People's Republic,,,,http://www.wikidata.org/entity/Q172107,Polish–Lithuanian Commonwealth,,
http://www.wikidata.org/entity/Q7318,Nazi Germany,,,,http://www.wikidata.org/entity/Q172107,Polish–Lithuanian Commonwealth,,
http://www.wikidata.org/entity/Q153529,Duchy of Milan,,,,http://www.wikidata.org/entity/Q172579,Kingdom of Italy,,
http://www.wikidata.org/entity/Q170174,Papal States,,,,http://www.wikidata.org/entity/Q172579,Kingdom of Italy,,
http://www.wikidata.org/entity/Q224,Croatia,HR,3202326,,http://www.wikidata.org/entity/Q172579,Kingdom of Italy,,
http://www.wikidata.org/entity/Q223936,Kingdom of Italy,,,,http://www.wikidata.org/entity/Q172579,Kingdom of Italy,,
http://www.wikidata.org/entity/Q209857,Kingdom of Lombardy–Venetia,,,,http://www.wikidata.org/entity/Q172579,Kingdom of Italy,,
http://www.wikidata.org/entity/Q38,Italy,IT,3175395,,http://www.wikidata.org/entity/Q172579,Kingdom of Italy,,
http://www.wikidata.org/entity/Q41,Greece,GR,390903,,http://www.wikidata.org/entity/Q172579,Kingdom of Italy,,
http://www.wikidata.org/entity/Q38,Italy,IT,3175395,,http://www.wikidata.org/entity/Q173065,Kingdom of Naples,,
http://www.wikidata.org/entity/Q227,Azerbaijan,AZ,587116,,http://www.wikidata.org/entity/Q1740536,Ganja khanate,,
http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167,,http://www.wikidata.org/entity/Q174193,United Kingdom of Great Britain and Ireland,,
http://www.wikidata.org/entity/Q161885,Kingdom of Great Britain,,,,http://www.wikidata.org/entity/Q174193,United Kingdom of Great Britain and Ireland,,
http://www.wikidata.org/entity/Q27,Ireland,IE,2963597,,http://www.wikidata.org/entity/Q174193,United Kingdom of Great Britain and Ireland,,
http://www.wikidata.org/entity/Q408,Australia,AU,2077456,,http://www.wikidata.org/entity/Q174193,United Kingdom of Great Britain and Ireland,,
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q174306,Republic of Genoa,,
http://www.wikidata.org/entity/Q212,Ukraine,UA,690791,,http://www.wikidata.org/entity/Q174306,Republic of Genoa,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q142,France,FR,3017382,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q1048918,Kingdom of the Suebi,,,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q12544,Byzantine Empire,,,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q1016,Libya,LY,2215636,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q1028,Morocco,MA,2542007,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q2277,Roman Empire,,8354456,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q3307686,Visigothic Kingdom of Tolosa,,,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q224,Croatia,HR,3202326,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q2429397,Ancient Carthage,,,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q29,Spain,ES,2510769,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q262,Algeria,DZ,2589581,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q38,Italy,IT,3175395,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q877875,Palmyrene Empire,,8378566,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q796,Iraq,IQ,99237,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q45,Portugal,PT,2264397,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q858,Syria,SY,163843,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q55,Netherlands,,2750405,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q43,Turkey,TR,298795,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q83891,Sasanian Empire,,,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q93180,Seleucid Empire,,,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q948,Tunisia,TN,2464461,,http://www.wikidata.org/entity/Q1747689,Ancient Rome,,
http://www.wikidata.org/entity/Q3181749,Arab Caliphate,,,,http://www.wikidata.org/entity/Q17526620,Kingdom of Shirvan,,
http://www.wikidata.org/entity/Q148,People's Republic of China,CN,1814991,,http://www.wikidata.org/entity/Q175379,Empire of China,,
http://www.wikidata.org/entity/Q851,Saudi Arabia,SA,102358,,http://www.wikidata.org/entity/Q1756546,Kingdom of Nejd and Hejaz,,
http://www.wikidata.org/entity/Q40,Austria,AT,2782113,,http://www.wikidata.org/entity/Q176495,Federal State of Austria,,
http://www.wikidata.org/entity/Q227,Azerbaijan,AZ,587116,,http://www.wikidata.org/entity/Q177076,Caucasian Albania,,
http://www.wikidata.org/entity/Q3181749,Arab Caliphate,,,,http://www.wikidata.org/entity/Q177076,Caucasian Albania,,
http://www.wikidata.org/entity/Q83891,Sasanian Empire,,,,http://www.wikidata.org/entity/Q177076,Caucasian Albania,,
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q1778994,Kuban People's Republic,,
http://www.wikidata.org/entity/Q232,Kazakhstan,KZ,1522867,,http://www.wikidata.org/entity/Q1779823,Alash Autonomy,,
http://www.wikidata.org/entity/Q29,Spain,ES,2510769,,http://www.wikidata.org/entity/Q179293,Kingdom of Castile,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q1794352,Electorate of Trier,,
http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167,,http://www.wikidata.org/entity/Q179876,Kingdom of England,,
http://www.wikidata.org/entity/Q816814,Kingdom of Gwynedd,,,,http://www.wikidata.org/entity/Q179876,Kingdom of England,,
http://www.wikidata.org/entity/Q858,Syria,SY,163843,,http://www.wikidata.org/entity/Q180114,Ayyubid dynasty,,
http://www.wikidata.org/entity/Q38,Italy,IT,3175395,,http://www.wikidata.org/entity/Q180393,Kingdom of the Two Sicilies,,
http://www.wikidata.org/entity/Q881,Vietnam,VN,1562822,,http://www.wikidata.org/entity/Q180573,South Vietnam,,11608491
http://www.wikidata.org/entity/Q668,India,IN,1269750,,http://www.wikidata.org/entity/Q18129046,Oudh State,,
http://www.wikidata.org/entity/Q399,Armenia,AM,174982,,http://www.wikidata.org/entity/Q18234383,Safavid Iran,,
http://www.wikidata.org/entity/Q794,Iran,IR,130758,,http://www.wikidata.org/entity/Q18234383,Safavid Iran,,
